transaction_id,customer_id,transaction_ts,amount,currency,merchant,category,payment_method,status
T0003525,C0228,2025-12-25 14:08:09,1124.43,USD,CityRentals,HEALTHCARE,WIRE,APPROVED
T0003526,C0127,2024-06-09 23:20:11,16.31,USD,SkyTravel,SUBSCRIPTION,WIRE,APPROVED
T0003527,C0118,2024-08-05 10:26:07,285.52,USD,PowerGrid,ENTERTAINMENT,ACH,APPROVED
T0003528,C0106,2024-01-27 15:02:07,55.99,USD,DineTime,FUEL,ACH,APPROVED
T0003529,C0201,2025-04-26 21:29:23,1743.91,USD,PowerGrid,RENT,ACH,APPROVED
T0003530,C0164,2024-12-28 08:10:39,1866.94,USD,PowerGrid,TRAVEL,CARD,APPROVED
T0003531,C0173,2025-12-12 16:49:02,21.66,USD,DineTime,FUEL,MOBILE_WALLET,APPROVED
T0003532,C0023,2025-01-23 02:08:44,64.99,USD,OnlineHub,GROCERY,ACH,APPROVED
T0003533,C0121,2025-09-20 15:25:23,314.51,USD,Acme Mart,UTILITIES,CARD,APPROVED
T0003534,C0209,2025-01-30 10:00:57,1150.92,USD,Acme Mart,ONLINE_SHOPPING,MOBILE_WALLET,DECLINED
T0003535,C0147,2024-07-20 21:33:34,397.58,USD,SkyTravel,TRAVEL,WIRE,APPROVED
T0003536,C0197,2025-10-19 10:07:14,157.68,USD,OnlineHub,DINING,CASH,APPROVED
T0003537,C0215,2024-10-30 12:32:30,304.49,USD,CityRentals,UTILITIES,CASH,APPROVED
T0003538,C0193,2024-05-22 21:18:07,65.51,USD,HealthPlus,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0003539,C0221,2025-08-09 09:32:55,52.3,USD,StreamFlix,SUBSCRIPTION,CARD,APPROVED
T0003540,C0130,2025-12-20 13:57:15,3184.34,USD,SkyTravel,RENT,ACH,APPROVED
T0003541,C0184,2025-11-19 00:55:52,115.6,USD,SkyTravel,DINING,MOBILE_WALLET,APPROVED
T0003542,C0106,2024-02-03 03:49:06,41.39,USD,FuelGo,FUEL,ACH,APPROVED
T0003543,C0245,2025-02-14 08:59:21,36.69,USD,FuelGo,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0003544,C0146,2024-03-24 07:05:18,25.41,USD,MetroWater,SUBSCRIPTION,CARD,APPROVED
T0003545,C0058,2025-11-12 15:15:53,852.92,USD,StreamFlix,TRAVEL,ACH,APPROVED
T0003546,C0214,2024-04-12 10:14:49,789.87,USD,HealthPlus,ONLINE_SHOPPING,WIRE,APPROVED
T0003547,C0012,2024-03-13 15:48:26,45.91,USD,StreamFlix,SUBSCRIPTION,CARD,APPROVED
T0003548,C0127,2024-04-03 03:46:36,21.24,USD,SkyTravel,SUBSCRIPTION,WIRE,DECLINED
T0003549,C0103,2024-03-26 00:54:25,243.95,USD,MetroWater,GROCERY,MOBILE_WALLET,APPROVED
T0003550,C0013,2025-07-29 15:11:27,132.95,USD,CityRentals,DINING,CARD,APPROVED
T0003551,C0219,2024-03-15 22:36:15,278.12,USD,DineTime,ENTERTAINMENT,MOBILE_WALLET,PENDING
T0003552,C0155,2024-07-24 09:23:12,65.38,USD,CityRentals,GROCERY,CARD,PENDING
T0003553,C0129,2024-08-02 11:37:24,460.52,USD,StreamFlix,HEALTHCARE,ACH,PENDING
T0003554,C0051,2024-04-08 17:40:56,1821.12,USD,OnlineHub,RENT,MOBILE_WALLET,PENDING
T0003555,C0215,2024-11-27 17:29:46,12.48,USD,PowerGrid,SUBSCRIPTION,CASH,APPROVED
T0003556,C0026,2025-12-23 03:33:33,2697.72,USD,SkyTravel,RENT,ACH,APPROVED
T0003557,C0150,2025-04-20 00:09:24,185.61,USD,Acme Mart,DINING,ACH,APPROVED
T0003558,C0042,2024-05-15 19:25:42,87.79,USD,SkyTravel,FUEL,WIRE,APPROVED
T0003559,C0118,2025-09-14 07:45:34,66.84,USD,OnlineHub,DINING,CARD,APPROVED
T0003560,C0249,2024-10-28 15:36:30,145.55,USD,PowerGrid,ENTERTAINMENT,WIRE,APPROVED
T0003561,C0049,2025-10-14 18:10:46,10.38,USD,PowerGrid,SUBSCRIPTION,CARD,APPROVED
T0003562,C0078,2024-10-20 06:09:53,77.8,USD,DineTime,SUBSCRIPTION,CARD,APPROVED
T0003563,C0064,2024-08-31 03:00:00,65.21,USD,StreamFlix,UTILITIES,CARD,APPROVED
T0003564,C0236,2025-03-19 06:45:19,334.51,USD,Acme Mart,HEALTHCARE,CASH,APPROVED
T0003565,C0100,2024-11-26 06:23:23,1775.65,USD,StreamFlix,RENT,WIRE,APPROVED
T0003566,C0194,2025-01-07 10:18:12,888.81,USD,SkyTravel,ONLINE_SHOPPING,CARD,APPROVED
T0003567,C0125,2025-12-22 22:20:23,3042.17,USD,OnlineHub,RENT,MOBILE_WALLET,APPROVED
T0003568,C0071,2024-10-16 18:26:52,83.6,USD,FuelGo,FUEL,CASH,APPROVED
T0003569,C0146,2025-08-28 22:53:20,21.57,USD,Acme Mart,SUBSCRIPTION,CARD,APPROVED
T0003570,C0180,2025-01-07 18:22:53,654.7,USD,FuelGo,HEALTHCARE,CASH,APPROVED
T0003571,C0076,2024-03-29 16:35:27,343.66,USD,CityRentals,UTILITIES,CASH,APPROVED
T0003572,C0040,2024-09-22 13:56:11,124.24,USD,FuelGo,ENTERTAINMENT,CASH,APPROVED
T0003573,C0224,2025-10-31 09:59:33,121.72,USD,Acme Mart,GROCERY,CARD,APPROVED
T0003574,C0029,2025-03-07 06:33:17,65.03,USD,DineTime,TRAVEL,MOBILE_WALLET,APPROVED
T0003575,C0067,2024-04-15 00:11:14,197.93,USD,PowerGrid,GROCERY,CASH,APPROVED
T0003576,C0001,2024-04-12 17:41:22,125.71,USD,MetroWater,ENTERTAINMENT,CARD,APPROVED
T0003577,C0035,2025-05-28 04:03:11,29.7,USD,OnlineHub,FUEL,CASH,APPROVED
T0003578,C0032,2025-07-19 05:23:29,1306.57,USD,CityRentals,HEALTHCARE,ACH,APPROVED
T0003579,C0047,2025-04-27 11:53:46,231.31,USD,StreamFlix,UTILITIES,CARD,APPROVED
T0003580,C0222,2024-10-31 01:09:47,219.88,USD,FuelGo,UTILITIES,MOBILE_WALLET,APPROVED
T0003581,C0001,2024-04-28 08:18:27,22.99,USD,PowerGrid,DINING,WIRE,APPROVED
T0003582,C0096,2024-11-17 07:04:19,2490.87,USD,HealthPlus,RENT,WIRE,APPROVED
T0003583,C0082,2024-01-08 15:53:56,1113.54,USD,CityRentals,ONLINE_SHOPPING,MOBILE_WALLET,APPROVED
T0003584,C0075,2024-02-11 21:48:05,2334.94,USD,FuelGo,RENT,CASH,APPROVED
T0003585,C0195,2024-01-18 02:39:00,631.41,USD,Acme Mart,ONLINE_SHOPPING,ACH,DECLINED
T0003586,C0007,2024-03-20 22:19:41,24.95,USD,StreamFlix,DINING,WIRE,APPROVED
T0003587,C0086,2024-09-25 10:28:57,318.92,USD,PowerGrid,UTILITIES,CARD,DECLINED
T0003588,C0121,2025-10-05 04:41:34,67.4,USD,OnlineHub,FUEL,WIRE,APPROVED
T0003589,C0141,2024-08-16 00:49:18,47.95,USD,PowerGrid,GROCERY,MOBILE_WALLET,DECLINED
T0003590,C0099,2024-01-26 08:16:38,2280.23,USD,OnlineHub,TRAVEL,MOBILE_WALLET,APPROVED
T0003591,C0119,2025-11-07 22:35:38,91.93,USD,SkyTravel,FUEL,ACH,APPROVED
T0003592,C0186,2024-01-15 11:36:43,304.44,USD,HealthPlus,ONLINE_SHOPPING,CASH,APPROVED
T0003593,C0209,2025-08-29 20:49:54,833.3,USD,FuelGo,HEALTHCARE,CASH,APPROVED
T0003594,C0079,2024-01-01 15:15:32,138.46,USD,StreamFlix,GROCERY,ACH,APPROVED
T0003595,C0155,2024-06-05 18:55:34,172.1,USD,Acme Mart,ENTERTAINMENT,WIRE,APPROVED
T0003596,C0156,2025-02-01 12:04:18,70.08,USD,DineTime,FUEL,CARD,APPROVED
T0003597,C0108,2024-02-14 03:01:18,292.51,USD,OnlineHub,ONLINE_SHOPPING,WIRE,APPROVED
T0003598,C0103,2025-03-04 20:23:38,224.41,USD,DineTime,HEALTHCARE,CARD,DECLINED
T0003599,C0018,2024-08-13 23:07:13,119.61,USD,PowerGrid,DINING,CARD,APPROVED
T0003600,C0006,2024-06-13 23:18:25,49.25,USD,OnlineHub,FUEL,CASH,APPROVED
T0003601,C0157,2025-05-25 06:33:58,92.25,USD,StreamFlix,ENTERTAINMENT,CASH,APPROVED
T0003602,C0083,2024-09-13 06:20:20,135.22,USD,CityRentals,GROCERY,ACH,APPROVED
T0003603,C0055,2025-12-27 04:35:17,104.9,USD,Acme Mart,DINING,WIRE,APPROVED
T0003604,C0079,2025-02-11 21:51:29,2528.35,USD,FuelGo,RENT,ACH,DECLINED
T0003605,C0028,2025-08-21 01:02:54,806.52,USD,FuelGo,HEALTHCARE,CASH,APPROVED
T0003606,C0099,2024-10-11 05:59:26,336.96,USD,MetroWater,UTILITIES,CASH,APPROVED
T0003607,C0095,2025-09-27 12:18:14,78.41,USD,HealthPlus,ONLINE_SHOPPING,ACH,APPROVED
T0003608,C0173,2024-11-25 23:18:10,26.83,USD,CityRentals,SUBSCRIPTION,ACH,APPROVED
T0003609,C0138,2024-05-23 22:01:51,219.64,USD,HealthPlus,UTILITIES,CARD,APPROVED
T0003610,C0112,2024-06-10 03:36:43,59.23,USD,MetroWater,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0003611,C0125,2024-01-28 10:59:48,190.5,USD,MetroWater,DINING,ACH,APPROVED
T0003612,C0023,2024-09-03 21:29:37,141.88,USD,CityRentals,ENTERTAINMENT,CARD,APPROVED
T0003613,C0046,2024-01-06 14:25:32,117.82,USD,HealthPlus,ENTERTAINMENT,CASH,APPROVED
T0003614,C0057,2024-08-24 21:20:56,331.37,USD,Acme Mart,UTILITIES,ACH,APPROVED
T0003615,C0041,2024-06-03 01:38:29,16.32,USD,PowerGrid,FUEL,WIRE,APPROVED
T0003616,C0108,2025-10-20 08:51:58,2411.42,USD,Acme Mart,RENT,CARD,APPROVED
T0003617,C0055,2025-09-10 02:14:59,932.3,USD,OnlineHub,HEALTHCARE,MOBILE_WALLET,APPROVED
T0003618,C0001,2025-03-16 03:37:15,163.3,USD,CityRentals,GROCERY,MOBILE_WALLET,APPROVED
T0003619,C0097,2025-11-24 10:13:21,90.0,USD,FuelGo,UTILITIES,CASH,APPROVED
T0003620,C0180,2024-11-12 00:05:22,81.47,USD,FuelGo,ONLINE_SHOPPING,WIRE,PENDING
T0003621,C0187,2024-10-19 12:31:45,697.34,USD,MetroWater,ONLINE_SHOPPING,ACH,APPROVED
T0003622,C0187,2025-10-28 22:50:50,453.31,USD,HealthPlus,TRAVEL,CARD,PENDING
T0003623,C0120,2025-01-20 10:32:41,1099.68,USD,PowerGrid,ONLINE_SHOPPING,CARD,APPROVED
T0003624,C0113,2024-05-01 22:23:21,168.38,USD,OnlineHub,DINING,CARD,APPROVED
T0003625,C0076,2025-11-17 16:26:00,301.76,USD,MetroWater,HEALTHCARE,CARD,DECLINED
T0003626,C0250,2024-12-18 06:26:12,516.35,USD,DineTime,ONLINE_SHOPPING,CASH,APPROVED
T0003627,C0169,2025-08-12 05:49:47,779.48,USD,DineTime,ONLINE_SHOPPING,CARD,APPROVED
T0003628,C0142,2025-02-20 02:42:02,2771.28,USD,FuelGo,RENT,CASH,APPROVED
T0003629,C0205,2024-04-26 14:13:41,9.49,USD,CityRentals,SUBSCRIPTION,ACH,APPROVED
T0003630,C0123,2025-05-04 23:01:57,105.17,USD,OnlineHub,FUEL,CARD,APPROVED
T0003631,C0110,2025-05-12 04:28:55,1039.13,USD,CityRentals,TRAVEL,ACH,APPROVED
T0003632,C0139,2025-10-13 18:49:00,882.8,USD,SkyTravel,HEALTHCARE,ACH,APPROVED
T0003633,C0185,2025-05-24 03:03:02,131.19,USD,FuelGo,DINING,CASH,APPROVED
T0003634,C0022,2024-02-11 01:03:10,169.93,USD,MetroWater,DINING,WIRE,APPROVED
T0003635,C0241,2025-07-04 20:33:23,1387.99,USD,FuelGo,TRAVEL,ACH,APPROVED
T0003636,C0233,2025-03-23 12:32:44,352.01,USD,SkyTravel,UTILITIES,ACH,APPROVED
T0003637,C0154,2025-05-05 19:29:32,129.2,USD,DineTime,FUEL,MOBILE_WALLET,APPROVED
T0003638,C0183,2025-05-23 15:01:37,25.14,USD,PowerGrid,DINING,ACH,APPROVED
T0003639,C0088,2024-05-22 01:30:05,10.37,USD,FuelGo,SUBSCRIPTION,ACH,DECLINED
T0003640,C0025,2024-06-16 15:34:54,2669.46,USD,Acme Mart,RENT,CASH,APPROVED
T0003641,C0101,2025-01-12 02:18:57,40.88,USD,OnlineHub,DINING,ACH,APPROVED
T0003642,C0207,2024-08-13 09:03:44,205.38,USD,StreamFlix,UTILITIES,WIRE,DECLINED
T0003643,C0126,2025-02-24 09:28:22,1012.24,USD,FuelGo,HEALTHCARE,CASH,APPROVED
T0003644,C0136,2024-10-12 21:02:07,616.01,USD,MetroWater,ONLINE_SHOPPING,CASH,APPROVED
T0003645,C0074,2024-05-21 11:27:54,1247.39,USD,Acme Mart,HEALTHCARE,WIRE,APPROVED
T0003646,C0002,2025-06-30 12:09:12,175.69,USD,MetroWater,ENTERTAINMENT,CASH,APPROVED
T0003647,C0220,2025-04-03 15:12:53,1143.19,USD,Acme Mart,RENT,CASH,APPROVED
T0003648,C0183,2025-09-20 16:03:03,219.29,USD,HealthPlus,ONLINE_SHOPPING,WIRE,APPROVED
T0003649,C0150,2025-08-12 04:00:50,809.33,USD,StreamFlix,TRAVEL,ACH,APPROVED
T0003650,C0078,2024-07-19 10:39:25,261.26,USD,FuelGo,ENTERTAINMENT,CARD,APPROVED
T0003651,C0229,2025-05-19 20:39:08,556.46,USD,Acme Mart,ONLINE_SHOPPING,WIRE,DECLINED
T0003652,C0119,2024-02-23 16:42:36,161.96,USD,PowerGrid,UTILITIES,WIRE,APPROVED
T0003653,C0007,2024-10-26 16:29:07,729.03,USD,MetroWater,TRAVEL,MOBILE_WALLET,APPROVED
T0003654,C0143,2024-06-08 02:02:33,314.19,USD,HealthPlus,UTILITIES,CASH,APPROVED
T0003655,C0238,2025-02-08 17:46:34,57.4,USD,StreamFlix,SUBSCRIPTION,WIRE,APPROVED
T0003656,C0103,2025-11-18 05:07:11,19.04,USD,HealthPlus,ONLINE_SHOPPING,CASH,APPROVED
T0003657,C0218,2024-05-21 05:31:03,69.69,USD,Acme Mart,FUEL,CARD,APPROVED
T0003658,C0007,2024-10-01 04:36:20,223.38,USD,PowerGrid,GROCERY,WIRE,APPROVED
T0003659,C0100,2024-08-05 15:23:45,155.78,USD,PowerGrid,DINING,ACH,APPROVED
T0003660,C0218,2025-06-05 06:03:28,812.46,USD,DineTime,ONLINE_SHOPPING,CARD,DECLINED
T0003661,C0241,2025-01-25 00:19:03,94.74,USD,OnlineHub,FUEL,CARD,APPROVED
T0003662,C0219,2025-03-21 21:49:23,963.77,USD,StreamFlix,HEALTHCARE,MOBILE_WALLET,DECLINED
T0003663,C0035,2024-02-23 04:08:26,142.76,USD,FuelGo,GROCERY,CASH,APPROVED
T0003664,C0222,2024-04-05 20:31:54,479.44,USD,MetroWater,TRAVEL,WIRE,APPROVED
T0003665,C0239,2024-12-05 10:37:23,1153.89,USD,Acme Mart,TRAVEL,CARD,APPROVED
T0003666,C0101,2024-02-19 07:53:28,1940.46,USD,PowerGrid,RENT,CARD,APPROVED
T0003667,C0244,2025-10-15 02:28:50,112.72,USD,MetroWater,FUEL,CARD,APPROVED
T0003668,C0016,2025-01-29 18:31:51,16.98,USD,HealthPlus,DINING,CARD,APPROVED
T0003669,C0088,2025-11-01 03:45:04,2449.05,USD,FuelGo,RENT,ACH,APPROVED
T0003670,C0071,2024-12-26 18:24:41,100.4,USD,OnlineHub,FUEL,WIRE,APPROVED
T0003671,C0013,2025-06-12 11:34:09,174.09,USD,Acme Mart,TRAVEL,CARD,DECLINED
T0003672,C0098,2024-02-06 03:19:15,92.24,USD,OnlineHub,DINING,CASH,APPROVED
T0003673,C0247,2025-09-12 19:11:30,7.79,USD,OnlineHub,SUBSCRIPTION,CARD,APPROVED
T0003674,C0178,2025-03-22 03:24:03,100.42,USD,HealthPlus,FUEL,CASH,APPROVED
T0003675,C0028,2025-06-13 15:22:44,778.78,USD,DineTime,HEALTHCARE,CASH,PENDING
T0003676,C0029,2025-08-16 18:58:49,2165.0,USD,OnlineHub,RENT,CASH,APPROVED
T0003677,C0052,2024-11-24 01:01:21,521.5,USD,SkyTravel,TRAVEL,CASH,APPROVED
T0003678,C0086,2025-07-06 02:26:18,39.03,USD,HealthPlus,FUEL,WIRE,APPROVED
T0003679,C0151,2024-09-09 13:16:47,638.75,USD,OnlineHub,HEALTHCARE,ACH,APPROVED
T0003680,C0244,2025-06-05 05:56:17,2962.8,USD,MetroWater,TRAVEL,MOBILE_WALLET,APPROVED
T0003681,C0073,2025-12-18 17:32:53,167.4,USD,CityRentals,UTILITIES,CARD,APPROVED
T0003682,C0086,2025-03-11 15:34:26,16.06,USD,FuelGo,FUEL,MOBILE_WALLET,APPROVED
T0003683,C0141,2024-07-26 00:14:06,727.68,USD,HealthPlus,ONLINE_SHOPPING,CARD,APPROVED
T0003684,C0039,2025-01-28 15:39:20,57.74,USD,CityRentals,FUEL,CASH,APPROVED
T0003685,C0152,2025-10-15 13:30:24,123.56,USD,HealthPlus,FUEL,WIRE,APPROVED
T0003686,C0208,2024-11-03 15:31:38,45.33,USD,CityRentals,GROCERY,MOBILE_WALLET,APPROVED
T0003687,C0028,2024-01-08 19:29:05,63.03,USD,PowerGrid,TRAVEL,CASH,APPROVED
T0003688,C0235,2024-08-17 20:13:39,74.29,USD,CityRentals,SUBSCRIPTION,CARD,APPROVED
T0003689,C0222,2024-04-28 04:24:02,381.05,USD,OnlineHub,UTILITIES,CASH,APPROVED
T0003690,C0225,2025-05-07 23:45:20,50.95,USD,FuelGo,FUEL,ACH,APPROVED
T0003691,C0130,2024-03-25 05:19:52,63.53,USD,MetroWater,ENTERTAINMENT,CARD,APPROVED
T0003692,C0019,2025-11-22 10:34:05,207.68,USD,StreamFlix,GROCERY,ACH,APPROVED
T0003693,C0126,2025-05-10 16:16:33,2670.92,USD,Acme Mart,TRAVEL,WIRE,APPROVED
T0003694,C0121,2025-08-19 22:58:12,2617.74,USD,DineTime,RENT,CARD,APPROVED
T0003695,C0122,2025-02-12 14:39:34,1702.88,USD,MetroWater,RENT,CASH,APPROVED
T0003696,C0198,2025-11-28 13:44:56,491.03,USD,Acme Mart,ONLINE_SHOPPING,MOBILE_WALLET,APPROVED
T0003697,C0135,2025-12-31 13:20:56,624.58,USD,StreamFlix,TRAVEL,CARD,APPROVED
T0003698,C0039,2025-01-23 13:16:19,375.74,USD,StreamFlix,UTILITIES,ACH,PENDING
T0003699,C0051,2025-08-16 02:45:53,750.85,USD,CityRentals,ONLINE_SHOPPING,ACH,APPROVED
T0003700,C0195,2025-01-05 10:21:31,52.56,USD,MetroWater,DINING,CARD,APPROVED
T0003701,C0123,2025-10-17 21:21:45,1292.93,USD,SkyTravel,TRAVEL,WIRE,APPROVED
T0003702,C0030,2024-04-08 01:35:48,2978.89,USD,FuelGo,RENT,CARD,APPROVED
T0003703,C0018,2025-05-31 01:11:25,214.11,USD,CityRentals,ENTERTAINMENT,CASH,APPROVED
T0003704,C0035,2025-04-24 12:14:34,107.85,USD,MetroWater,ENTERTAINMENT,ACH,APPROVED
T0003705,C0154,2025-06-03 18:13:07,1036.9,USD,HealthPlus,ONLINE_SHOPPING,ACH,APPROVED
T0003706,C0183,2024-10-17 20:46:10,1106.56,USD,SkyTravel,TRAVEL,MOBILE_WALLET,APPROVED
T0003707,C0104,2025-12-28 18:23:58,686.31,USD,StreamFlix,ONLINE_SHOPPING,CASH,APPROVED
T0003708,C0237,2024-09-02 05:40:16,295.56,USD,DineTime,ENTERTAINMENT,WIRE,APPROVED
T0003709,C0006,2025-02-21 15:24:40,320.28,USD,OnlineHub,TRAVEL,ACH,APPROVED
T0003710,C0094,2024-12-07 09:36:25,315.9,USD,CityRentals,UTILITIES,WIRE,APPROVED
T0003711,C0220,2024-02-10 01:15:06,72.62,USD,OnlineHub,SUBSCRIPTION,ACH,APPROVED
T0003712,C0177,2025-11-13 13:43:32,27.9,USD,DineTime,UTILITIES,CARD,APPROVED
T0003713,C0203,2024-12-12 10:11:14,83.31,USD,MetroWater,GROCERY,CARD,APPROVED
T0003714,C0054,2024-07-26 02:04:33,208.29,USD,SkyTravel,UTILITIES,CASH,PENDING
T0003715,C0226,2024-08-10 13:53:09,2965.64,USD,FuelGo,TRAVEL,CASH,APPROVED
T0003716,C0154,2024-02-08 21:27:25,2444.88,USD,SkyTravel,TRAVEL,CARD,APPROVED
T0003717,C0014,2025-03-30 18:58:13,124.91,USD,MetroWater,FUEL,ACH,APPROVED
T0003718,C0030,2024-06-26 19:10:39,203.34,USD,StreamFlix,GROCERY,MOBILE_WALLET,PENDING
T0003719,C0165,2025-09-06 06:32:35,1040.97,USD,StreamFlix,TRAVEL,CARD,APPROVED
T0003720,C0160,2025-12-24 08:01:57,157.3,USD,HealthPlus,GROCERY,CARD,DECLINED
T0003721,C0163,2025-02-07 06:12:13,503.51,USD,SkyTravel,ONLINE_SHOPPING,ACH,APPROVED
T0003722,C0137,2025-11-21 23:07:35,130.4,USD,SkyTravel,GROCERY,ACH,PENDING
T0003723,C0110,2025-12-15 09:20:11,19.35,USD,MetroWater,FUEL,WIRE,APPROVED
T0003724,C0197,2024-03-31 01:19:22,1016.93,USD,FuelGo,ONLINE_SHOPPING,ACH,APPROVED
T0003725,C0090,2025-03-19 18:06:08,142.56,USD,HealthPlus,FUEL,CARD,APPROVED
T0003726,C0239,2024-05-22 03:26:47,1833.75,USD,MetroWater,TRAVEL,MOBILE_WALLET,APPROVED
T0003727,C0143,2025-09-12 08:28:31,79.06,USD,StreamFlix,SUBSCRIPTION,ACH,APPROVED
T0003728,C0122,2024-04-16 14:45:54,221.37,USD,FuelGo,ENTERTAINMENT,CARD,APPROVED
T0003729,C0208,2025-02-11 04:33:38,515.43,USD,SkyTravel,ONLINE_SHOPPING,MOBILE_WALLET,APPROVED
T0003730,C0169,2025-03-18 19:50:01,85.98,USD,HealthPlus,FUEL,CASH,DECLINED
T0003731,C0135,2025-02-15 06:15:30,46.62,USD,DineTime,HEALTHCARE,ACH,APPROVED
T0003732,C0152,2025-12-08 18:44:46,89.95,USD,DineTime,UTILITIES,CASH,APPROVED
T0003733,C0003,2024-03-28 14:23:16,57.44,USD,HealthPlus,SUBSCRIPTION,CASH,APPROVED
T0003734,C0210,2025-07-04 22:10:48,261.82,USD,PowerGrid,HEALTHCARE,MOBILE_WALLET,APPROVED
T0003735,C0001,2025-08-02 19:29:43,353.26,USD,MetroWater,ONLINE_SHOPPING,ACH,APPROVED
T0003736,C0028,2024-06-04 15:47:43,142.91,USD,MetroWater,UTILITIES,CASH,APPROVED
T0003737,C0083,2024-07-11 20:16:52,67.7,USD,DineTime,SUBSCRIPTION,WIRE,APPROVED
T0003738,C0095,2024-10-24 04:32:37,13.45,USD,Acme Mart,FUEL,CARD,DECLINED
T0003739,C0198,2025-08-19 06:51:43,135.69,USD,DineTime,ONLINE_SHOPPING,WIRE,APPROVED
T0003740,C0147,2024-12-26 14:26:07,3088.15,USD,CityRentals,RENT,MOBILE_WALLET,PENDING
T0003741,C0090,2024-11-11 19:08:09,2082.52,USD,OnlineHub,RENT,CARD,APPROVED
T0003742,C0110,2025-09-09 06:41:09,18.74,USD,FuelGo,GROCERY,CARD,APPROVED
T0003743,C0068,2025-07-28 17:53:12,120.9,USD,CityRentals,DINING,MOBILE_WALLET,DECLINED
T0003744,C0090,2025-08-26 07:08:33,1190.94,USD,HealthPlus,ONLINE_SHOPPING,CARD,APPROVED
T0003745,C0005,2024-03-06 23:26:17,1044.02,USD,CityRentals,RENT,WIRE,APPROVED
T0003746,C0130,2025-08-08 00:50:09,251.51,USD,Acme Mart,ENTERTAINMENT,CASH,APPROVED
T0003747,C0103,2024-07-12 14:51:27,30.85,USD,CityRentals,SUBSCRIPTION,ACH,APPROVED
T0003748,C0155,2024-02-12 00:29:47,2471.48,USD,PowerGrid,TRAVEL,CARD,APPROVED
T0003749,C0201,2024-06-25 14:00:48,768.53,USD,Acme Mart,ONLINE_SHOPPING,ACH,APPROVED
T0003750,C0167,2025-04-25 23:07:18,45.97,USD,MetroWater,ENTERTAINMENT,CASH,APPROVED
T0003751,C0074,2025-12-07 03:21:01,175.84,USD,FuelGo,GROCERY,CASH,DECLINED
T0003752,C0207,2025-11-25 18:03:36,64.49,USD,MetroWater,DINING,WIRE,DECLINED
T0003753,C0066,2025-01-05 23:31:04,181.49,USD,PowerGrid,GROCERY,CASH,APPROVED
T0003754,C0078,2024-03-08 10:13:10,188.25,USD,HealthPlus,DINING,WIRE,APPROVED
T0003755,C0098,2025-06-10 07:13:54,269.42,USD,PowerGrid,ENTERTAINMENT,CASH,APPROVED
T0003756,C0171,2024-08-22 12:51:31,103.8,USD,StreamFlix,DINING,MOBILE_WALLET,APPROVED
T0003757,C0168,2024-08-09 15:48:28,142.26,USD,CityRentals,FUEL,CASH,APPROVED
T0003758,C0101,2025-11-09 16:46:27,105.93,USD,HealthPlus,DINING,ACH,APPROVED
T0003759,C0122,2024-10-24 08:52:22,791.54,USD,Acme Mart,HEALTHCARE,MOBILE_WALLET,DECLINED
T0003760,C0041,2025-10-26 09:10:06,232.58,USD,MetroWater,ENTERTAINMENT,MOBILE_WALLET,APPROVED
T0003761,C0077,2025-07-02 01:09:11,2620.24,USD,DineTime,TRAVEL,MOBILE_WALLET,APPROVED
T0003762,C0092,2025-01-04 01:09:38,191.97,USD,StreamFlix,GROCERY,WIRE,APPROVED
T0003763,C0153,2024-01-09 01:51:42,222.16,USD,DineTime,UTILITIES,CASH,APPROVED
T0003764,C0118,2025-12-14 17:01:08,877.07,USD,MetroWater,TRAVEL,ACH,APPROVED
T0003765,C0115,2025-08-27 11:27:32,2748.3,USD,OnlineHub,TRAVEL,ACH,APPROVED
T0003766,C0070,2024-01-30 02:18:34,1003.76,USD,Acme Mart,HEALTHCARE,ACH,APPROVED
T0003767,C0108,2025-11-23 04:49:47,147.33,USD,FuelGo,UTILITIES,CARD,APPROVED
T0003768,C0177,2025-07-29 03:25:48,78.47,USD,FuelGo,GROCERY,CARD,APPROVED
T0003769,C0080,2025-09-02 09:38:30,1063.08,USD,SkyTravel,TRAVEL,ACH,DECLINED
T0003770,C0198,2024-12-04 06:50:53,2481.87,USD,OnlineHub,TRAVEL,MOBILE_WALLET,APPROVED
T0003771,C0021,2024-10-08 06:04:31,1068.02,USD,HealthPlus,RENT,WIRE,APPROVED
T0003772,C0103,2025-03-20 13:50:47,285.13,USD,OnlineHub,HEALTHCARE,WIRE,APPROVED
T0003773,C0232,2025-06-20 13:14:01,326.33,USD,FuelGo,UTILITIES,CARD,APPROVED
T0003774,C0127,2024-12-16 02:55:18,1609.16,USD,PowerGrid,TRAVEL,WIRE,APPROVED
T0003775,C0067,2024-11-27 03:24:50,293.16,USD,MetroWater,ENTERTAINMENT,CARD,APPROVED
T0003776,C0021,2024-11-16 08:00:25,800.35,USD,StreamFlix,ONLINE_SHOPPING,WIRE,APPROVED
T0003777,C0177,2025-07-10 03:55:10,839.75,USD,DineTime,ONLINE_SHOPPING,ACH,APPROVED
T0003778,C0107,2024-05-23 03:09:46,243.76,USD,OnlineHub,ONLINE_SHOPPING,WIRE,APPROVED
T0003779,C0171,2024-06-19 15:29:18,1247.38,USD,FuelGo,HEALTHCARE,CASH,APPROVED
